0.205337173446E-03
-0.236706079015E-03
0.145495318390E-03
0.373184171697E-04
0.333794451002E-03
-0.299488880602E-03
0.260391827888E-03
0.800366942089E-04
-0.925346162837E-04
-0.241122127599E-03
